item_name,min_jac,num_nodes,num_faces,num_tets,volume(mm3),mass(kg),surface_area(mm2),CG_x(mm),CG_y(mm),CG_z(mm),I_xx(kg*mm2),I_yy(kg*mm2),I_zz(kg*mm2),I_xy(kg*mm2),I_yz(kg*mm2),I_zx(kg*mm2),I_1(kg*mm2),I_2(kg*mm2),I_3(kg*mm2),abs_max_ver_xdisp(mm),abs_max_ver_ydisp(mm),abs_max_ver_zdisp(mm),abs_max_ver_magdisp(mm),max_ver_stress(MPa),min_ver_stress(MPa),abs_max_hor_xdisp(mm),abs_max_hor_ydisp(mm),abs_max_hor_zdisp(mm),abs_max_hor_magdisp(mm),max_hor_stress(MPa),min_hor_stress(MPa),abs_max_dia_xdisp(mm),abs_max_dia_ydisp(mm),abs_max_dia_zdisp(mm),abs_max_dia_magdisp(mm),max_dia_stress(MPa),min_dia_stress(MPa),abs_max_tor_xdisp(mm),abs_max_tor_ydisp(mm),abs_max_tor_zdisp(mm),abs_max_tor_magdisp(mm),max_tor_stress(MPa),min_tor_stress(MPa),1st_mode_freq(Hz),2nd_mode_freq(Hz)
270_616,0.363621795,204069,32156,128244,284692,1.27257,45905.8,19.2951,-68.5718,17.0216,3165.56,876.613,3708.14,-159.31,28.8479,95.1567,3724.34,3160.83,865.138,0.311784029,0.054701157,0.45794946,0.516385853,1201.921997,-758.6540527,0.336750478,0.036035966,0.313325942,0.421322286,597.5505371,-637.1575928,0.030991573,0.030348245,0.182118252,0.18392168,618.8892212,-414.7799683,0.09170831,0.122171372,0.064365894,0.151144966,398.0185242,-349.6593933,2553.447505,3901.08059
275_140,0.29125714,260271,42434,162625,303320,1.35584,55064.6,14.713,-71.7317,22.6582,2914.12,1021.82,3435.71,-152.123,-1.31037,-18.9211,3436.4,2925.58,1009.66,0.158989862,0.074061923,0.273944288,0.300701499,1089.026001,-670.5228271,0.178618819,0.020882415,0.140030578,0.211053804,615.4451294,-544.1981812,0.086688511,0.069013983,0.143362939,0.159861445,610.2630615,-308.5154114,0.062311128,0.090083629,0.042453203,0.107915454,259.2457886,-255.0203247,2774.089104,3526.002837
275_171,0.257392394,276233,44850,172962,312439,1.3966,58864.4,18.2476,-69.5437,20.9387,2983.13,972.451,3484.91,-165.889,11.4846,42.1141,3488.42,2993.3,958.768,0.184046045,0.055092953,0.309908539,0.338844091,881.5249634,-635.3019409,0.185995147,0.017621407,0.168197125,0.23111102,468.6177979,-468.2255554,0.060650788,0.04517369,0.153748274,0.159597799,472.449585,-341.1556702,0.065505378,0.1015132,0.045172721,0.119625144,438.9720154,-478.4219666,4320.145625,5574.684419
275_247,0.240577146,210696,35102,131037,240565,1.07533,45940.1,13.8178,-71.3346,24.1487,2565.14,742.06,2922.04,-126.116,2.36409,41.4698,2926.86,2569.01,733.364,0.211832345,0.095316954,0.354175985,0.391144633,986.2935791,-679.5099487,0.212335303,0.018115999,0.186050117,0.259406865,649.0734253,-634.02948,0.077374555,0.087853737,0.180415004,0.198650375,527.1792603,-341.4810486,0.068901874,0.089552335,0.048556343,0.113340385,395.053833,-403.5921936,2343.472268,2989.946177
275_257,0.365943152,192034,31430,119782,244486,1.09285,42381,11.8944,-70.3985,22.4769,2537.65,707.253,2860.12,-127.258,15.1254,44.8799,2866.25,2540.47,698.294,0.22518748,0.080856703,0.345448077,0.386157423,1073.358521,-635.8114014,0.227032289,0.017022189,0.208860621,0.280945033,522.612915,-609.9248657,0.057488739,0.069670305,0.155490085,0.169427723,545.0449219,-225.8667603,0.068082646,0.085591681,0.048442669,0.10951595,329.7972107,-514.8016968,2611.465813,3851.179848
275_289,0.364189278,204451,33366,127607,322540,1.44175,45271,11.8182,-70.0492,21.8242,3303.65,912.406,3715.42,-153.323,22.0472,-0.842266,3715.6,3313.43,902.444,0.140158519,0.061996318,0.223733589,0.251226485,827.2664185,-588.4141846,0.158978969,0.014857969,0.133309051,0.191363275,459.0552063,-486.9525146,0.045053665,0.0586254,0.107756555,0.121940099,508.8081055,-366.4354858,0.060768522,0.079638191,0.041805558,0.099286504,515.1627197,-441.8482971,3559.30162,5230.438873
275_293,0.239802468,192409,31928,119799,234836,1.04972,42260.9,14.0604,-71.2847,22.6505,2186.98,618.775,2447.97,-102.677,6.12752,63.0328,2462.56,2179.15,612.024,0.265619636,0.072179206,0.413430899,0.456723243,943.7311401,-660.9541626,0.249649882,0.015353525,0.241262868,0.316441,526.5516357,-538.1223145,0.068006679,0.065531738,0.190151438,0.200511456,501.8327942,-345.1566772,0.072085775,0.104794137,0.052686498,0.127386868,347.6244812,-344.0608521,3669.506997,4690.100489
275_400,0.368507628,171917,29460,106242,214680,0.959619,40032.9,10.9548,-71.3172,20.9933,2157.45,592.958,2439.05,-106.83,1.81595,77.0843,2459.1,2144.69,585.67,0.273684621,0.085640222,0.399620295,0.450949728,1223.336304,-767.5161743,0.287704647,0.017821612,0.26401642,0.354544044,659.256958,-748.4398193,0.054888252,0.071377076,0.162335679,0.17604284,574.7061157,-277.5444031,0.081500448,0.089851663,0.056121126,0.122676738,341.4904175,-339.6471558,2941.696144,3729.368913
275_415,0.236445134,196602,31724,123134,240526,1.07515,42704.9,14.6348,-70.7778,22.4167,2222.3,612.397,2477.15,-98.8325,8.99069,58.0265,2489.82,2215.76,606.269,0.223832026,0.07978455,0.363100886,0.400560528,1045.566406,-688.1436157,0.221139506,0.013883314,0.20561628,0.275282085,548.8453979,-565.7663574,0.059586246,0.071542479,0.173778608,0.18698515,527.3134766,-478.4465637,0.077511325,0.113945127,0.059612997,0.138924658,455.3083191,-466.2249451,4029.121212,5202.421093
275_537,0.353471728,218176,34826,136794,327133,1.46229,47552.9,14.9578,-69.8705,22.4008,3325.05,1059.47,3882.38,-170.757,15.2501,-11.5261,3882.74,3337.56,1046.6,0.148453727,0.063989766,0.246451065,0.27352789,814.3138428,-578.880188,0.153255314,0.012493456,0.137530878,0.189913049,442.6753235,-442.4459534,0.053349301,0.053879496,0.12256562,0.133275837,417.3774109,-238.855484,0.061855994,0.086108714,0.042922124,0.103856064,255.9404907,-257.1235962,3185.235796,4530.405467
275_55,0.265953567,186003,31330,115437,187424,0.837785,42230.1,11.5857,-71.1776,23.0453,1863.68,637.872,2128.25,-86.6437,5.68463,42.9313,2135.09,1862.99,631.728,0.288677692,0.124359176,0.44749856,0.502596021,1372.907959,-813.638916,0.296379894,0.03289954,0.262844086,0.361688048,725.848938,-788.079834,0.103927128,0.11614012,0.204274088,0.232357949,631.9157715,-304.8600159,0.087115891,0.095368855,0.060104214,0.130354509,462.5736389,-401.1262817,1756.61678,2338.744663
275_562,0.366058429,170481,28964,105484,252476,1.12857,40312.3,11.734,-70.855,21.4396,2407.77,675.863,2717.81,-112.291,10.5499,58.8709,2728.66,2404.27,668.513,0.216651902,0.067952037,0.329516321,0.368021458,1130.415283,-712.9657593,0.227810711,0.015766036,0.206335992,0.280007988,599.6314087,-651.774231,0.052694581,0.057515487,0.142998144,0.153464764,534.6195068,-271.7114258,0.070314266,0.089754783,0.049170014,0.11419329,292.2277527,-264.2980042,3394.705068,4330.865747
275_91,0.311827162,186586,30740,116281,234397,1.04776,41900.5,12.6122,-70.802,23.876,2436.39,698.722,2766.53,-114.526,11.5378,46.6173,2772.99,2437.54,691.104,0.218061,0.10274855,0.355561286,0.395627767,939.8287354,-611.7595215,0.209881455,0.015237821,0.191139683,0.259064138,559.8123779,-540.0076904,0.074420124,0.092031382,0.177291855,0.198229343,463.888092,-320.8845825,0.069557451,0.084210627,0.052133881,0.10964708,310.8894348,-312.3326721,2306.989071,3279.851144
28_101,0.274440952,245156,39850,153462,269424,1.20433,54024.8,10.2467,-70.1209,18.9765,2733.58,768.89,3052.84,-128.43,19.3753,60.0314,3063.76,2731.26,760.295,0.164625868,0.0562841,0.271553755,0.30017373,772.0580444,-664.223999,0.238288224,0.026757341,0.178220883,0.273610979,554.8972168,-502.6934509,0.053219412,0.059836946,0.124438994,0.142719597,513.2351685,-448.5758667,0.066488579,0.091141939,0.044746097,0.11171528,362.9525146,-632.0147705,4380.861357,5336.185438
28_16,0.230303909,179242,29446,111726,212578,0.950225,40555.1,9.2262,-70.4762,20.8008,2096.04,625.418,2401.74,-99.1296,13.3243,65.5269,2415.22,2089.39,618.591,0.270773947,0.101610303,0.39795357,0.450458527,1096.128784,-721.944397,0.285116076,0.0266938,0.261618763,0.351205736,628.2572021,-718.4449463,0.077183537,0.079909861,0.162604466,0.17981723,530.8173828,-403.7966003,0.077619627,0.083629876,0.053578489,0.113604978,533.2945557,-502.3328552,2303.459969,3141.046128
28_25,0.337103863,163252,28720,100209,197035,0.880748,38435.2,9.24504,-71.8828,19.7877,1774.85,557.512,2038.19,-78.6108,-2.66317,69.331,2055.64,1762.46,552.454,0.378391474,0.081421293,0.504299223,0.577294946,1539.914429,-973.9890137,0.434926271,0.035633761,0.384449899,0.525095284,880.3983765,-1008.000061,0.075517014,0.051852539,0.164577976,0.172190249,654.7846069,-277.1341248,0.0935174,0.10914918,0.0593726,0.144253314,355.20401,-335.4417114,1989.211788,2229.408913
28_474,0.205745561,289560,46310,181833,375431,1.67818,63329.1,17.7285,-69.0885,20.2759,3906.48,1260.88,4539.46,-214.234,24.6961,21.049,4540.25,3923.13,1243.43,0.126349419,0.056036364,0.218999982,0.24116458,722.3388672,-562.4552612,0.146345958,0.014135531,0.119230181,0.176670328,430.0479736,-407.4243164,0.042075746,0.050213818,0.114174403,0.124075256,349.1875305,-242.6046143,0.058196038,0.082782194,0.040753718,0.099826142,413.0265808,-277.7532959,5010.723821,6224.21625
28_485,0.29536551,244890,39380,153363,292095,1.30566,51902.9,12.0319,-71.4872,24.1367,2902.99,994.244,3412.58,-112.138,-12.2282,-44.5617,3416.45,2905.77,987.588,0.145730153,0.077582762,0.263655663,0.289269835,886.7155151,-722.1536255,0.168345958,0.018179055,0.131377175,0.198951229,658.9161377,-597.7092285,0.079675585,0.073463112,0.142227337,0.160431653,475.9996948,-243.3557434,0.06077078,0.08295539,0.041209787,0.099548437,316.1888733,-259.4846191,2335.781609,3052.628845
28_492,0.364708212,218998,34180,137923,410914,1.83678,48221.1,16.6589,-69.7396,17.1458,3841.48,1253.65,4592.12,-180.925,20.9285,86.873,4602.04,3844.36,1240.84,0.141479105,0.053599443,0.209033817,0.239523232,783.3838501,-589.2918701,0.168594703,0.015836874,0.143980637,0.20409967,448.7814331,-444.4281311,0.024580726,0.040736064,0.088590927,0.097927153,382.6431885,-289.5068054,0.063183345,0.07156951,0.044086687,0.095226422,284.9290466,-271.1046448,5462.233825,6515.303909
28_512,0.296594574,224690,37216,140002,280315,1.25301,51786.5,13.8678,-71.1543,18.6039,2253.82,866.136,2610.51,-103.598,5.07456,52.8713,2618.24,2253.83,858.398,0.248857573,0.048468858,0.351186693,0.399694175,1009.862793,-800.0341187,0.302023977,0.021223688,0.26000765,0.363877892,704.1035156,-671.1419067,0.0373271,0.037951596,0.126916617,0.133774996,431.1145325,-312.3470459,0.061888449,0.091287099,0.04172292,0.108927846,265.1601868,-311.4572449,5105.497282,5713.666522
28_518,0.244970558,244657,40270,152559,260029,1.16233,53286.5,16.3449,-71.8556,20.0004,2535.18,842.705,2951.39,-135.244,-9.63841,76.0655,2965.38,2531.93,831.96,0.239313468,0.081685692,0.378547013,0.420740336,1085.439941,-829.9468384,0.269170523,0.03497475,0.220975995,0.324529558,766.232666,-796.364502,0.093668237,0.071159802,0.174292713,0.188651502,587.9108887,-387.3378601,0.069634974,0.11242421,0.048773319,0.131201774,430.8383789,-397.5953979,2846.467315,3483.754807
280_129,0.317214535,242600,39328,151817,271598,1.21404,51002.7,14.092,-70.7442,20.8668,2801.53,813.646,3190.71,-128.338,3.49187,49.4049,3196.95,2803.56,805.376,0.276807129,0.063495234,0.422204107,0.469027787,1141.324219,-704.8688354,0.285461545,0.025542095,0.267705828,0.355200082,518.5130615,-603.3442383,0.06842766,0.042004753,0.17903167,0.183641583,595.9850464,-339.1304932,0.064460367,0.08904282,0.042822741,0.108732253,301.7242126,-242.2848969,3213.063839,3827.937108
280_202,0.365948387,183590,29960,114669,223389,0.99855,42120.7,12.2783,-69.7149,22.2969,2606.59,680.212,2958.69,-127.692,14.5757,77.5831,2975.09,2598.79,671.616,0.259907633,0.105361998,0.395047486,0.442596525,1018.20105,-535.7643433,0.256961048,0.028032361,0.241933629,0.31969884,477.2930603,-564.4698486,0.051733393,0.07335218,0.173004404,0.187129691,478.2820435,-223.2480774,0.070401981,0.079965696,0.057042237,0.108951621,268.004364,-253.4123993,2036.838852,2916.957646
280_21,0.364920615,185178,30132,115675,219136,0.97954,41438.3,11.1968,-70.1021,23.0776,2503.96,642.027,2794.43,-125.105,9.86349,46.7459,2801.81,2505.02,633.581,0.233734936,0.099908985,0.392450333,0.429326713,1083.921753,-572.7160034,0.237510934,0.027987534,0.2071165,0.285104185,508.8999634,-595.3386841,0.103101812,0.092620738,0.19625479,0.215247273,524.7265625,-258.7546692,0.075684138,0.100624479,0.052341767,0.124425225,272.7008972,-260.896759,1982.314861,3106.292696
280_241,0.31534477,210770,33548,132179,337283,1.50765,46482.7,17.9011,-69.3788,16.9396,3369.9,947.775,3806.94,-147.144,23.6596,86.9013,3823.59,3362.44,938.578,0.256130159,0.04405541,0.383440316,0.427935511,1082.112549,-805.170105,0.287543386,0.025430825,0.264173657,0.354973853,514.1194458,-563.1555176,0.031340178,0.027828492,0.149094418,0.149522796,555.2949219,-469.1616821,0.065097503,0.103175059,0.041623872,0.120172739,254.8037109,-264.4568787,3663.27731,5348.834548
280_403,0.305428184,304194,45818,193124,440296,1.96812,61003.5,20.9087,-69.4384,20.7834,4331.97,1593.43,5284.99,-220.039,11.2215,5.18326,5285.04,4349.51,1575.82,0.121931314,0.051298559,0.206180811,0.227901116,730.4516602,-522.2208252,0.128736094,0.013214835,0.11241477,0.159578055,411.3069763,-404.6425171,0.042034507,0.044816591,0.106402345,0.115187064,388.0430298,-298.6855164,0.057682022,0.081738427,0.039555002,0.09815,347.1677856,-250.6820831,5107.299781,5802.842752
280_556,0.211579015,227601,36470,142773,240875,1.07671,47913.2,10.6962,-70.9872,20.7674,2337.9,716.348,2677.15,-109.301,0.125146,32.3066,2680.25,2342.14,709.011,0.249911383,0.073035285,0.387061447,0.428527445,1150.504028,-765.9920654,0.265055329,0.019329093,0.234942928,0.321968436,638.4633789,-642.543335,0.080328107,0.056953389,0.170950606,0.179909363,801.4749756,-291.5950928,0.072575696,0.101779379,0.047154628,0.123655237,295.6256104,-661.0523071,2604.897762,2866.7723
280_575,0.364220891,213235,33820,133896,344096,1.53811,46426.4,16.2897,-69.1699,18.0411,3622.67,894.798,4011.94,-173.334,19.3661,70.8236,4024.46,3621.29,883.647,0.224493831,0.040157668,0.335457921,0.375004172,908.5502319,-724.4036255,0.251553118,0.015227969,0.228544101,0.308882117,450.9776001,-466.3128052,0.034809768,0.027200647,0.134323105,0.136584848,489.1295166,-414.2661743,0.062160403,0.092976935,0.04062416,0.110458665,256.872345,-308.4039917,4033.042437,5580.914106
280_58,0.366494603,231741,36248,145872,396108,1.7706,49688.7,16.0462,-69.2997,17.4863,4029.9,1170.41,4641.42,-178.44,22.3685,46.2061,4644.91,4037.68,1159.13,0.164309278,0.048314445,0.248955995,0.280864775,878.8321533,-658.9990234,0.201423675,0.019797925,0.171056896,0.242105424,456.4994202,-478.1907959,0.026831947,0.034254123,0.104019232,0.110239036,452.241272,-346.6165466,0.059766214,0.086319692,0.040960748,0.103681237,251.3582764,-254.0835724,4204.596,5771.915676
280_62,0.349763591,183729,30316,114482,228648,1.02206,41875.6,13.0217,-69.7615,21.3436,2556.95,659.892,2847.6,-124.162,17.6586,68.9507,2863.18,2549.69,651.577,0.31640166,0.07570482,0.456239939,0.512948692,1114.542847,-638.2802734,0.323482633,0.029335359,0.305929363,0.403628558,511.2402344,-650.0074463,0.051951122,0.050135177,0.179044351,0.184995726,528.0030518,-266.993103,0.073705286,0.101359531,0.054220248,0.125474662,455.7680969,-413.7784119,2172.535349,3368.900882
280_9,0.357151634,192131,31780,119620,227721,1.01791,42811.3,13.5272,-70.0947,22.7461,2541.74,660.838,2827.98,-118.882,12.7515,51.6548,2837.05,2540.28,653.237,0.277106643,0.078655839,0.43962267,0.482330024,1068.478882,-606.4141846,0.261577308,0.025728427,0.248538673,0.327225238,481.2849731,-575.4979858,0.076334342,0.064546011,0.20584701,0.215314448,572.4639893,-382.4450684,0.072822914,0.099355042,0.050365113,0.122942373,474.6477356,-451.0565796,2085.598012,3260.276645
282_20,0.364679369,208820,33642,130714,405564,1.81287,46201,14.9534,-69.7737,20.2494,3669.31,1102.92,4146.38,-174.183,14.0973,23.0586,4147.51,3680.03,1091.08,0.114143178,0.041940827,0.181731313,0.205632403,671.5309448,-553.1344604,0.132556722,0.01162075,0.112038471,0.16277045,432.1965942,-397.9035034,0.030002408,0.039928332,0.088916004,0.097133748,376.8021545,-376.3922424,0.059550133,0.084644169,0.040350009,0.101337023,415.045929,-363.9588928,6472.391801,7251.988113
282_377,0.362469931,232868,36938,146172,510681,2.28275,51908.9,20.4827,-69.0883,19.749,4824.21,1674.8,5736.6,-225.934,27.125,56.7998,5740.16,4837.01,1658.44,0.099413879,0.032165419,0.158720002,0.179376349,668.9697876,-508.9241333,0.112987153,0.010174303,0.098011903,0.140962809,397.9905396,-379.2723694,0.024288412,0.025875278,0.077600732,0.082182676,321.1302185,-232.4061127,0.054710712,0.078666009,0.036602456,0.092480518,267.85849,-262.3217163,6630.189456,7603.095801
284_182,0.364432552,251958,38888,159069,528549,2.36261,54733.2,21.9366,-68.9107,20.1248,5055.46,1827.23,6096.5,-228.814,29.7334,11.7787,6096.81,5071.51,1810.88,0.100387923,0.055244967,0.166183174,0.190429792,648.0496216,-498.4673157,0.113850273,0.010447984,0.096963264,0.141859502,428.144043,-404.0789185,0.026379932,0.051405739,0.085929498,0.09959358,494.1511536,-394.8238525,0.057467546,0.078581765,0.040804617,0.094591558,418.9910278,-358.8171692,6197.052285,7275.104362
284_186,0.361801546,270843,40972,171726,523067,2.33811,57196.3,21.1046,-69.2052,19.6406,4999.11,1809.43,6027.68,-228.783,34.2159,27.4381,6028.6,5014.82,1792.8,0.103350304,0.047346093,0.166209236,0.189734846,628.9272461,-519.1254272,0.118706815,0.011111361,0.102116451,0.147390559,403.8377075,-389.8957214,0.02466703,0.038973488,0.082871854,0.090509459,316.5988159,-249.7240601,0.057761773,0.083525285,0.040526558,0.098494157,295.3861084,-322.0769653,6201.574342,7077.114158
284_378,0.363810226,224522,35668,140865,514281,2.29884,51559.5,21.1017,-69.2496,19.5352,4731.44,1746.25,5714.07,-219.398,28.6839,30.4386,5715.14,4746.66,1729.97,0.104547143,0.047861442,0.168716297,0.193180099,700.9876099,-533.8826294,0.117554724,0.011031733,0.101941302,0.147507787,409.6395264,-385.7991333,0.025406851,0.044465836,0.084842041,0.095415391,345.8631287,-251.5546265,0.056837417,0.080715649,0.040004566,0.096001595,329.6206665,-301.5235291,6416.387864,7314.854192
284_380,0.36403396,238259,37246,150013,537822,2.40406,52997.8,21.6949,-69.0837,20.0395,5073.9,1854.69,6123.89,-231.91,28.2238,4.74255,6124.08,5090.51,1837.88,0.097512327,0.045334924,0.159564331,0.180859804,636.0251465,-515.257019,0.112603642,0.010092524,0.096337721,0.140237719,395.4052429,-377.29953,0.024912784,0.040272094,0.080210052,0.089213677,315.8205566,-247.9228058,0.056882314,0.080608279,0.040389448,0.095714487,366.6596069,-254.6061401,6447.884149,7396.187974
284_422,0.269301014,279987,42206,177776,369498,1.65166,56050.9,15.3832,-71.6061,16.5011,3859.39,1127.68,4507.86,-164.659,23.7641,94.5512,4521.36,3856.03,1117.54,0.153961658,0.08018963,0.256411821,0.291411966,901.1826782,-695.7438354,0.190129936,0.018597715,0.16072239,0.230511189,498.6741638,-493.2790222,0.026452253,0.061294213,0.119906284,0.134639546,476.7947693,-367.8163452,0.07326483,0.077232741,0.049782861,0.10663376,314.168457,-296.4519653,4185.021501,5062.174078
284_459,0.273698156,226871,35562,142867,406657,1.81776,49729.5,19.2552,-70.0509,19.076,3864.17,1134.48,4362.25,-143.962,17.4155,74.1767,4373.07,3861.06,1126.77,0.139030397,0.029577555,0.228052989,0.250766933,651.878479,-576.5490723,0.141903982,0.02005011,0.130174607,0.178658023,409.101593,-417.7835999,0.035303958,0.029907968,0.112340413,0.114559636,340.9407654,-311.1257935,0.061911754,0.097321108,0.039762232,0.113572106,345.4387207,-266.1331787,6232.786023,6713.325736
284_466,0.285266716,245074,38682,154227,377367,1.68683,53415.6,16.0592,-68.0377,19.2681,3213.34,1157.76,3781.28,-160.305,36.9933,41.4676,3784.54,3223.12,1144.72,0.135289848,0.053010583,0.212452367,0.239524841,783.7178345,-654.958313,0.153437257,0.013824113,0.131839454,0.187851831,521.1815796,-470.2102356,0.032552149,0.047890838,0.09924151,0.109979667,364.2596436,-310.9532776,0.060103443,0.080814011,0.042028103,0.100005627,282.4425659,-281.2573547,6251.253724,6982.277451
284_50,0.209393307,272239,42272,171997,305614,1.3661,57332.3,14.5502,-68.5198,19.1089,3456.12,998.792,3962.79,-201.067,36.0379,64.2992,3970.86,3464.96,981.881,0.150895536,0.061597399,0.245262414,0.273003548,796.7969971,-631.6460571,0.170555621,0.015590078,0.14291659,0.205319375,480.9804382,-447.9364319,0.038860071,0.057071608,0.11866422,0.13043803,403.1598816,-316.5822449,0.069140136,0.087911852,0.046078574,0.110654473,388.3290405,-429.6773071,3301.670859,4746.325786
284_633,0.210505532,330061,52974,207124,348283,1.55683,70907.2,20.7142,-68.8448,22.4307,3767.03,1360.2,4540.67,-203.53,26.7543,26.6333,4541.71,3783.34,1342.85,0.136127278,0.101380549,0.28819555,0.312046498,734.3986816,-541.6812744,0.143103912,0.022989163,0.106628679,0.169294983,443.8616333,-388.1885376,0.102930389,0.103266351,0.182560802,0.208295703,661.5756836,-475.5993652,0.065160066,0.088878371,0.042718098,0.106692389,350.5534363,-315.438385,3379.209908,4502.735538
285_131,0.292448983,221559,35708,138751,286565,1.28095,47579.1,13.0631,-70.6466,23.8745,2579.63,864.908,3001.61,-120.839,8.49381,22.4929,3002.81,2586.96,856.388,0.158136785,0.091615364,0.289139986,0.316542834,866.5037231,-645.1682739,0.151222721,0.01637595,0.129266933,0.185453191,523.4726563,-475.1431885,0.089578837,0.08777687,0.164303869,0.184824646,426.1805115,-256.1539307,0.062032208,0.077055611,0.045001294,0.099257603,254.3394318,-319.5827026,3691.516449,4560.415482
